".rownames","Mean","SD","Naive.SE","Time.series.SE","tree","varnames","prior","model"
"q42",2.8741263633595,0.761427295829185,0.000538410404261352,0.000538008113946482,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"q43",0.001374850503,0.0343575893202247,0.0000242944843935534,0.0000262616947759486,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.0.0.",0.000356122851,0.00796674299507787,0.00000563333799578999,0.00000708176931675962,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.0.1.",0.571047272407,0.166278144023713,0.000117576403202281,0.000117939542558065,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.1.0.",0.282462723604,0.202431903189372,0.000143140971473703,0.000143595978578227,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.1.1.",0.146133880927,0.0502319731393368,0.0000355193688392056,0.0000355372068201728,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"RJRates...Shape",0.728692662656,0.209215003788082,0.000147937347904522,0.000148265932986613,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"RJRates...Scale",0.8223811593755,0.138539362688781,0.0000979621228184994,0.0000979013660069531,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"Lh",-101.004719921343,1.56503747261513,0.00110664860969721,0.00110664870337783,"hybrid28S","bristle_binary_v_an_binary","uniform","independent"
"alpha1",0.4544330461525,0.353120913149185,0.000249694192266574,0.000249845211327664,"hybrid28S","bristle_binary_v_an_binary","uniform","independent"
"beta1",1.604751862628,0.410560290855055,0.00029030996574953,0.000290383000616949,"hybrid28S","bristle_binary_v_an_binary","uniform","independent"
"alpha2",0.3632402122705,0.277146779250938,0.00019597236699235,0.000195972443416264,"hybrid28S","bristle_binary_v_an_binary","uniform","independent"
"beta2",1.1743327484385,0.338136589748998,0.00023909867557881,0.000239225276508884,"hybrid28S","bristle_binary_v_an_binary","uniform","independent"
"Root...P.0.0.",0.212566405516,0.126364652082394,0.0000893533023897393,0.0000893212461348715,"hybrid28S","bristle_binary_v_an_binary","uniform","independent"
"Root...P.0.1.",0.231131969387,0.131657651174959,0.0000930960179409068,0.0000931536866898368,"hybrid28S","bristle_binary_v_an_binary","uniform","independent"
"Root...P.1.0.",0.2664737738005,0.141834930451182,0.000100292441131153,0.000100244419804293,"hybrid28S","bristle_binary_v_an_binary","uniform","independent"
"Root...P.1.1.",0.289827851143,0.146686646593047,0.000103723122515458,0.000103857858966483,"hybrid28S","bristle_binary_v_an_binary","uniform","independent"
"Lh",-71.3350635116885,2.01547464687806,0.00142515579011704,0.0014251553009575,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"q12",0.526334429421,0.940633806708067,0.00066512854333659,0.000665949595007457,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"q13",0.742234716071,1.0356299058871,0.000732300929252354,0.000734183456213536,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"q21",15.6921768527615,13.8776660338457,0.00981299175957454,0.00981299437634905,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"q24",44.7789503369665,28.0371362224064,0.0198252491479146,0.0198252263281872,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"q31",48.180714645091,26.7306098139923,0.0189013954647256,0.0188840073983539,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"q34",44.1413525523995,28.2319894636095,0.0199630311961055,0.0199630313016569,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"q42",4.3315001957755,2.94430516829354,0.00208193815038296,0.00208738461651822,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"q43",1.138167243519,0.957550346920446,0.000677090343634979,0.000676191400637658,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.0.0.",0.183354848691,0.0806825909797831,0.0000570512072055052,0.0000570511711568394,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.0.1.",0.303484051655,0.0972492296940105,0.000068765589781803,0.0000687300939011219,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.1.0.",0.380105199871,0.0974852577551838,0.0000689324868244089,0.000068937981401653,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.1.1.",0.1330558992295,0.0456743996480547,0.000032296677717764,0.0000323612842855019,"hybrid28S","bristle_binary_v_an_binary","uniform","dependent"
"Lh",-100.932858792814,1.51221068992902,0.0010692944334316,0.0010692946967942,"hybrid28S","bristle_binary_v_an_binary","exp","independent"
"alpha1",0.4404947826335,0.3415086495603,0.000241483081937948,0.000241098378053201,"hybrid28S","bristle_binary_v_an_binary","exp","independent"
"beta1",1.585615534866,0.404762132456275,0.00028621004862736,0.000286399807619519,"hybrid28S","bristle_binary_v_an_binary","exp","independent"
"alpha2",0.355325808644,0.270903810073301,0.000191557921152104,0.000191491956377117,"hybrid28S","bristle_binary_v_an_binary","exp","independent"
"beta2",1.162186693459,0.334145933937509,0.000236276855793125,0.000236141817091087,"hybrid28S","bristle_binary_v_an_binary","exp","independent"
"Root...P.0.0.",0.21023400689,0.126129136960835,0.0000891867680502131,0.0000892658187554789,"hybrid28S","bristle_binary_v_an_binary","exp","independent"
"Root...P.0.1.",0.230470319737,0.132035654201432,0.0000933633064442346,0.0000933632352376138,"hybrid28S","bristle_binary_v_an_binary","exp","independent"
"Root...P.1.0.",0.266810337661,0.142492177984669,0.000100757185319,0.000100904479158354,"hybrid28S","bristle_binary_v_an_binary","exp","independent"
"Root...P.1.1.",0.2924853357295,0.147735833329877,0.000104465009571802,0.000104511033039172,"hybrid28S","bristle_binary_v_an_binary","exp","independent"
"Lh",-70.19183880734,1.82724532218289,0.00129205755820692,0.00129289954151088,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"q12",0.428253222388,0.516998461438889,0.00036557311794645,0.000366019797653215,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"q13",0.450152591345,0.564840573895396,0.000399402600090736,0.000398887543634982,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"q21",12.916370545437,7.12564683681589,0.00503859319865298,0.00502689915180981,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"q24",12.3885001997285,9.16776939631239,0.00648259190848699,0.0064897636745762,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"q31",16.292864165134,12.3942989208001,0.00876409281495082,0.00875963321970948,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"q34",12.7444436450735,11.2754811787077,0.00797296920260553,0.00795514397844453,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"q42",2.0597594564465,1.00521736600681,0.000710796016069896,0.000710796289772331,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"q43",0.6154517776835,0.527157093237111,0.00037275635537855,0.000372464146302791,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"Root...P.0.0.",0.131876893146,0.0734654428061106,0.0000519479127910733,0.0000520866857032031,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"Root...P.0.1.",0.3922270540135,0.105503492870112,0.0000746022352473228,0.0000746804515963575,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"Root...P.1.0.",0.3406098577585,0.109759833750806,0.000077611922747103,0.0000776892868329625,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"Root...P.1.1.",0.1352861952445,0.0610077012128472,0.000043138959232207,0.0000431394426126789,"hybrid28S","bristle_binary_v_an_binary","exp","dependent"
"Lh",-102.847906157385,2.66585903317187,0.00188504700004324,0.00188504836832527,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"No.Off.Parmeters",1.4693805,0.502620704441769,0.000355406508475535,0.000355406753284768,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"No.Off.Zero",0.0376555,0.190361712112865,0.000134606057513288,0.000135551630210033,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"alpha1",0.557118700538,0.393824674927324,0.000278476098239698,0.000278476268535293,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"beta1",1.0483638868125,0.264944248361767,0.000187343874652978,0.000187320116896474,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"alpha2",0.564865469908,0.393571941093436,0.000278297388431921,0.000278114085836647,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"beta2",1.0457213958545,0.264893891320043,0.000187308266847295,0.000187269095984595,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.0.0.",0.375129882328,0.249738823947369,0.000176592015938738,0.000176592097239519,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.0.1.",0.187017106816,0.0902552929839745,0.000063820129706947,0.0000641847715649007,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.1.0.",0.193474614086,0.103218597258979,0.0000729865700663872,0.0000730658345514148,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.1.1.",0.244378396355,0.259637873661465,0.000183591701118878,0.000183639535358112,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"RJRates...Shape",0.680673885406,0.220759227129742,0.000156100346512942,0.00015637248516295,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"RJRates...Scale",0.685893469977,0.200435293651216,0.000141729155329892,0.000141606469739024,"hybrid28S","bristle_binary_v_an_binary","rjhp","independent"
"Lh",-72.086154374732,2.78153917114501,0.00196684521005265,0.00243950645163722,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"No.Off.Parmeters",2.081336,0.277570700231033,0.000196272124392062,0.000246371611440008,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"No.Off.Zero",1.9800875,0.494172150618397,0.000349432478775808,0.000385279648508972,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"q12",0.04166160009,0.169227264474649,0.000119661746271674,0.000126327855328986,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"q13",0.0499269900575,0.21159072052442,0.000149617233318965,0.000224219062587163,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"q21",5.9421193383175,1.75625964932207,0.00124186310755994,0.00241289784263312,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"q24",5.114206889818,2.42930078164055,0.00171777505623981,0.00261325931131227,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"q31",5.586995291725,2.19029899208274,0.00154877527012777,0.00239011517998267,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"q34",5.213690783703,2.51811320361837,0.00178057492207393,0.00281199847611076,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"q42",1.012958356716,0.493206536147314,0.000348749686235294,0.000473022909301284,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"q43",0.7897656743775,0.346923159374498,0.000245311718544369,0.000367433710170769,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.0.0.",0.0186683124415,0.0533368976624181,0.0000377148820245487,0.0000434575768166608,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.0.1.",0.452337624837,0.178753605235031,0.000126397886423234,0.000229594995840784,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.1.0.",0.4280539857555,0.183097289742656,0.00012946933519391,0.000241566478218819,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.1.1.",0.100940077326,0.0553287945329772,0.0000391233658091453,0.0000530325838358381,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"RJRates...Shape",0.790850475338,0.169188965637442,0.000119634664904173,0.000119730832230993,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
"RJRates...Scale",0.8827123058515,0.099559753656302,0.0000703993769436333,0.0000707469205984788,"hybrid28S","bristle_binary_v_an_binary","rjhp","dependent"
